Original	Filtered
926	365.4
975	445.6
858	428.2
808	338
1416	551.2
885	703.6
905	393
809	366.6
897	344.2
975	428.2
889	440.6
813	358.6
894	345.4
976	426.8
888	440.8
810	356.8
897	344.8
1524	647.8
805	736.4
828	314.2
863	342
939	393.4
922	432.2
820	381.2
858	335.2
965	400.8
921	447.4
809	376.2
868	332.6
958	404
1496	673.2
747	696.4
836	282.6
936	376
947	440.4
830	400.2
831	330.4
934	372.2
962	445.2
838	412.4
843	340
940	381.8
947	442.8
507	271
1052	225
840	467.2
975	394
849	424.6
820	337.4
925	362
964	440.6
844	416
815	332.4
912	353.8
964	432.8
898	437.6
813	364
1470	575.8
876	732.4
896	384
803	358.8
892	338.6
966	421.6
876	430
806	348
894	341.2
966	422.8
874	429.2
807	347.2
872	333
1524	632.8
855	756.4
821	341.4
862	337.4
959	400.8
904	437
802	363.2
864	326.8
951	398.8
906	433
802	364.4
828	312.4
959	380.4
1392	632.2
779	646.8
833	300.6
946	378.2
936	442
809	385.2
840	321.4
945	382
934	440.6
809	384
841	321.8
889	360.2
933	406.6
555	281.8
909	196.6
868	392.6
947	399.6
806	390.6
834	317.2
942	377.2
938	440.4
818	390
834	324.4
937	375.2
961	446.6
820	404.6
833	325.2
1332	532.6
834	632.8
849	340
818	336.6
922	359.6
951	433.6
829	402.2
814	323
917	355.2
952	431
882	424
813	354.4
913	353
1524	657.4
765	720.4
813	284.2
888	343
960	416.8
862	420.8
806	339.6
896	342
961	422
857	419.4
801	334.6
877	331.4
960	410.2
1524	685.6
870	762.4
841	358.4
962	389.4
887	432
796	350.6
864	323.2
954	400
905	434.4
795	361
828	308.2
949	376.4
886	423.8
750	331.6
1304	471.6
855	624.4
933	386.2
796	378.2
829	309.2
939	373
914	429
802	369.2
839	316.8
905	365.4
930	415
806	380.4
723	272.8
1524	543.4
810	738.4
848	325.2
813	334
916	354.2
938	424.8
817	389.6
817	317
921	358.6
952	433.4
829	402.8
807	320.2
857	327
1524	623.8
761	718.8
805	278.6
894	340.6
949	416
855	411.4
796	331.4
893	334.8
951	416.2
840	406.6
797	322.8
893	335.4
949	415.4
920	437.4
1009	455.6
827	436.2
957	379
867	421
786	334.6
866	318
948	398.8
868	416
788	336
865	318.8
949	398.6
867	416.2
697	299
1345	456.2
849	646.6
920	377.4
789	367.6
801	293.8
936	355
901	422
790	356.6
834	307.6
936	374.8
899	421.2
790	355.4
838	309.2
1524	612.4
803	735.6
821	310.2
808	315.8
914	350.4
928	419.6
806	379.2
813	308.8
913	353
927	418.6
802	377
812	306
913	352.4
1524	657.4
755	716.4
800	273
888	335.2
941	409.2
830	396.6
793	315.2
849	315.4
940	385.4
850	404
783	323.2
888	325
946	411.2
890	423.6
1036	448.4
827	452.4
949	375.8
863	414.6
781	330.2
863	313.8
944	395.4
860	410.4
782	328.8
863	314.4
944	395.4
866	412.8
713	304.8
1395	485.8
841	673.4
909	368.2
780	357.4
837	302.8
934	375.8
898	419.6
782	351.6
837	304
934	375.8
892	417.2
782	348
803	290.4
1524	591.4
804	736
826	312.8
810	319.6
911	350.4
930	418.6
797	376.8
814	303.8
916	354.8
925	419.6
800	375
800	300
899	339.6
1524	649
755	716.4
805	275
884	336.6
944	408
829	398
794	315
882	329.2
950	409.2
827	400.8
802	317
837	316
949	381.8
826	399.8
1008	398.8
837	439.6
959	385.8
860	419.4
791	332.4
873	323.8
953	405
915	437.8
790	365
866	320.4
924	389.2
873	403.6
688	299
1374	462.4
856	666.8
915	379.6
791	365.4
853	315.8
948	391
900	428.8
819	367.6
849	331
948	388.6
956	451.2
798	392.8
855	320.8
1524	622.6
809	738
827	316.2
826	326.6
935	369.6
934	434.6
810	384.4
806	308.4
929	355.2
942	434.2
870	413.2
828	353.2
937	371.6
1524	671.8
766	720.8
818	286.8
902	351.6
954	422.8
838	407.6
815	328.8
876	339.4
957	408.4
838	409.4
810	326.8
909	349.6
956	427.8
810	397.6
989	381.6
864	439
971	406.8
837	417.4
819	329.8
914	357
960	432.4
840	412
809	327.6
858	328.6
964	400.4
840	414.4
810	328
1491	582.4
857	737.4
888	369.4
802	353.6
891	337.6
962	419.4
926	447.6
803	376.8
881	334.2
930	400.6
877	408.8
804	347.8
891	338.8
1524	644.2
789	730
819	301
853	332.6
954	393.4
905	434.4
829	374.6
863	342.6
954	399.4
959	456
807	398.2
864	329.8
954	400
1518	679.6
791	727.2
828	305.8
941	373.2
934	438.2
813	385.6
812	312.6
923	356.4
941	430.2
887	419.4
834	365.8
938	375.6
933	436
578	291
1148	306
864	534.4
964	404
839	414
815	329.4
876	339.4
961	410
837	411.4
803	323.4
905	343.8
956	425.4
839	409.2
809	327
1487	580.2
848	731.4
882	361.6
800	349.2
888	335.2
946	411.2
872	416.4
803	344.4
840	317.8
958	387.2
866	421.2
802	340.4
887	336
1524	641.8
786	728.8
815	297.6
857	331.8
949	393.8
898	428.6
800	358.8
860	324
950	396
902	430.8
800	361.2
860	324
950	396
1524	679.6
786	728.8
828	302.8
936	371.2
932	434.4
809	382.8
833	318.6
936	374.2
933	434.8
808	383
834	318.4
897	359.2
945	416.2
578	298.2
928	218
865	402.8
944	396.6
808	389.6
833	318
936	374.2
937	436.4
809	385.8
833	318.6
936	374.2
929	433.2
807	380.2
830	316.2
1524	607.6
840	750.4
853	345.2
810	335.8
912	350.8
949	426.8
833	402.6
812	324.6
911	351.6
954	428.2
834	406
815	326.4
912	353.8
1524	656.8
758	717.6
813	280
843	325
952	386.6
874	420.8
807	347.2
885	338.2
958	414.2
864	420.4
802	339.2
878	332.4
959	410.4
1142	532.2
846	523.6
839	343.2
956	385.8
894	431.2
797	355.2
854	319.8
949	392
896	427.8
797	356.4
860	322.2
949	395.6
896	427.8
626	288
1286	390
857	614.4
944	391.8
803	387.6
836	316.2
936	376
928	432.8
807	379.6
809	307.8
936	359.8
938	436.8
814	388.4
834	322
1524	610
827	745.2
849	335.8
809	333
913	350.6
954	429.4
864	418
815	344.4
912	353.8
949	426.8
833	402.6
814	325.4
894	346
1524	646
777	725.2
810	290.2
882	338.8
957	412
864	419.8
827	349.2
873	345.4
960	407.8
824	405.6
808	317.6
886	339.2
958	414.8
1139	530.4
891	539.8
830	366.6
927	368.8
897	415
800	358.2
818	307.2
949	370.4
898	428.6
801	359.2
861	325
950	396.6
902	430.8
657	304
1278	405.4
864	612.4
968	405.6
810	404.8
837	320.8
868	349.4
938	396
812	387.6
848	326.4
682	281.6
879	260.8
854	369
869	360
579	253
508	50.6
507	7.6
508	7.4
507	7.6
507	7
507	7
507	7
507	7
681	76.6
927	279.4
865	402.2
886	373.4
882	384.4
873	378.4
874	373.4
882	377.2
887	384
873	381.4
616	270.2
508	72.8
507	7.6
508	7.4
507	7.6
508	7.4
508	8
507	7.6
507	7
507	7
508	7.4
507	7.6
508	7.4
507	7.6
508	7.4
508	8
507	7.6
507	7
507	7
507	7
508	7.4
508	8
508	8
508	8
508	8
507	7.6
507	7
508	7.4
507	7.6
507	7
508	7.4
507	7.6
508	7.4
507	7.6
507	7
508	7.4
508	8
508	8
507	7.6
508	7.4
508	8
508	8
508	8
507	7.6
508	7.4
507	7.6
507	7
508	7.4
507	7.6
507	7
507	7
508	7.4
508	8
507	7.6
508	7.4
508	8
508	8
508	8
507	7.6
508	7.4
644	62.4
507	89.2
604	45.8
774	172
694	242
507	119.2
754	105.8
773	261.6
508	167
508	8
508	8
508	8
508	8
508	8
508	8
507	7.6
580	36.2
507	50.8
714	89.8
1119	376
827	502.2
916	362.6
1506	652
1524	1013.2
1456	996.8
908	736.8
757	347.6
1381	506.6
1465	914.6
1007	781.8
508	307.4
507	7.6
1272	313
901	623.6
508	243.8
803	126
1247	480.6
1127	699
508	379.4
616	51.2
1121	318
863	517.8
893	375
873	385
875	373.8
882	377.8
824	358.8
780	306.4
935	342
866	407.4
940	395.6
816	390.4
836	324
761	306
689	232.2
865	259.4
826	349.4
936	370
936	436
819	389.2
813	316.6
934	361.4
936	434.8
868	408.8
836	355.2
933	374.8
941	436.2
874	414.2
724	314
926	304.8
834	389.2
720	288.4
1221	420.4
672	501.4
988	298.4
850	432.8
1077	440.8
1117	593
810	494.2
880	338
508	231.2
507	7.6
508	7.4
507	7.6
549	23.8
960	213.4
865	422
878	370.2
886	381.2
888	386.8
877	383.6
878	377.4
887	381.6
891	388.6
877	385.4
508	229.4
507	7.6
508	7.4
507	7.6
508	7.4
508	8
508	8
508	8
508	8
508	8
508	8
508	8
508	8
507	7.6
972	193
803	404.4
872	330.6
814	348.8
886	342.8
960	415.6
970	464
822	410.8
878	344.4
884	380.4
881	382.8
876	379
524	235.2
508	17.6
508	8
508	8
507	7.6
508	7.4
508	8
508	8
507	7.6
508	7.4
508	8
508	8
507	7.6
508	7.4
508	8
507	7.6
508	7.4
508	8
508	8
507	7.6
508	7.4
507	7.6
507	7
507	7
507	7
508	7.4
508	8
508	8
508	8
508	8
507	7.6
508	7.4
508	8
507	7.6
507	7
508	7.4
508	8
507	7.6
713	89.4
508	131
507	7.6
802	125
733	274.4
507	142.6
568	31.4
938	216
717	349.6
507	133
654	65.8
1047	311.2
796	446.6
596	216
941	234
1184	538.2
908	573.6
508	248
795	122.8
1146	435.4
988	582.8
593	330
685	129.8
1047	329.8
1200	608.2
845	558
540	223
1028	235.2
1285	630.8
1138	726.2
707	465.6
609	167.8
1108	308.6
1240	660.8
964	629.6
540	294.4
616	70.4
1260	373.6
965	642
747	377.8
821	276.6
1206	475
1125	673.6
630	427
518	85.2
1166	277.2
1154	661.2
845	530.4
507	209.8
719	91.8
1067	358.2
1071	568.6
685	416.6
784	224.6
1227	461.2
1277	747
687	541
514	117.8
1042	225.2
1191	601.6
946	593
507	270.4
548	23.4
1202	309.6
886	575.6
623	280.8
758	177
1198	434
1098	658
661	423.2
548	115.8
1012	233.6
1210	591.2
966	612.4
508	282.8
508	8
1160	268.8
745	494
579	178.6
857	190.2
1189	489.8
1019	621
537	326.2
612	67
1088	302.4
945	530.8
508	270.2
507	7.6
914	169.8
618	295.6
507	73.6
562	29
854	178.8
507	215.2
507	7
843	141.4
635	259.8
508	84.2
757	107.6
892	311
540	251.2
508	27.2
628	56
756	179.2
507	156.4
507	7
884	157.8
555	252.4
508	36.2
863	150
850	357.8
508	213.2
508	8
952	185.6
676	341.6
508	108.8
507	7.6
828	135.4
520	204.8
507	14.8
930	176.2
754	359.6
508	155.6
515	10.8
936	183.4
800	381.6
508	183.2
992	201.6
1233	588.4
1180	711.8
538	423.2
508	26
891	161.2
869	382.2
508	224.6
562	29.6
968	224.4
719	368.4
508	134.6
742	101.6
1000	345.2
862	444.8
508	220.4
656	67.2
1108	336.8
947	543.6
508	271.4
744	102.4
1142	403.2
1006	587.6
634	357.2
508	83.6
993	202
915	461.8
522	257.8
508	16.4
1170	272.8
1089	637.6
641	409.8
508	87.8
1079	236.4
1213	632.6
890	583.8
508	237.2
626	55.2
1165	341.6
906	561.4
508	246.8
924	174.4
1272	563.2
1052	684
579	362.8
650	107.4
1214	375.6
1349	768
956	691.8
608	316.8
1162	329.6
1440	773.2
1381	916.4
921	697
697	331.4
1133	371.4
1424	749.4
1134	808
687	455.2
687	187
1278	423.4
1309	790.4
1008	688.6
598	344
942	235.6
1328	596.4
1283	810
1001	670.2
881	453
1233	521.8
1523	849
1449	993.4
1045	787.4
660	391
1325	426
1524	904.6
1524	1024
1356	956.8
998	712.8
1313	624
1524	897.4
1524	1024
1524	1024
1493	1011.6
1373	945
1496	922.2
1524	1007.2
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1524	1024
1422	983.2
1126	803.6
1347	714.4
1524	917.8
1524	1024
1524	1024
1358	957.6
1204	796.4
1090	658.4
1487	748.8
1524	1001.8
1420	982.4
945	730
914	432.6
1422	617.2
1523	962.4
1221	902.2
961	617
927	447.4
1460	640.2
1524	985.6
1054	836
676	402.8
1104	347.2
1458	745.6
1412	939.6
958	730.4
630	326.8
1172	346.8
1494	800.8
1400	956.4
905	702
747	341.8
995	346.2
1402	657.8
936	715.6
625	311.6
1150	335
1365	736
1220	807
765	538
683	232.2
1244	407.4
1361	790.8
1096	755
590	393.6
507	56.8
1194	281.8
1109	660
616	411.8
510	73.6
1165	272
1154	660.6
806	514.8
508	186.8
809	128.4
1032	398.2
806	441.6
508	186.8
507	7.6
652	65
508	94.4
508	8
507	7.6
507	7
508	7.4
508	8
508	8
507	7.6
508	7.4
507	7.6
507	7
507	7
507	7
507	7
507	7
507	7
508	7.4
507	7.6
508	7.4
507	7.6
507	7
508	7.4
508	8
508	8
508	8
508	8
507	7.6
507	7
508	7.4
507	7.6
507	7
507	7
507	7
508	7.4
507	7.6
507	7
508	7.4
508	8
508	8
508	8
508	8
507	7.6
540	20.2
508	27.2
507	7.6
670	72.2
508	105.2
508	8
710	88.8
508	129.2
507	7.6
726	94.6
561	160
507	39.4
582	37
708	132.4
508	128
507	7.6
568	31.4
507	43.6
508	7.4
634	58.4
507	83.2
508	7.4
598	44
508	62
508	8
736	99.2
507	144.4
507	7
699	83.8
569	147
507	44.2
600	44.2
729	151.6
508	140.6
508	8
927	175.6
693	333.4
508	119
734	98.4
1053	361.6
770	439.8
508	165.2
810	128.8
1239	481.6
1091	679.8
671	423
732	195.4
1317	466
1391	846.6
1068	761.8
710	424.8
984	319.6
1486	684.8
1449	971.2
1026	779.8
747	414.4
1210	432.2
1524	835.6
1524	1024
1512	1019.2
988	802.4
930	464.8
1299	577.6
1524	889
1298	933.6
912	643.6
1142	504
1516	791.6
1524	1019.2
1458	997.6
1006	777.2
930	475.6
1410	622
1524	955.6
1488	1009.6
1134	846.4
852	521.2
1258	514.4
1524	864.4
1524	1024
1324	944
864	640
1115	464.4
1463	754.2
1524	987.4
1271	922.8
843	599.8
1052	426.6
1453	712.4
1524	981.4
1264	920
752	559.2
737	246
1405	504.2
1462	927.8
1036	791.6
609	365.2
1014	271
1406	670.8
1366	890
921	688
699	332.2
1209	403
1456	807.8
1283	886.8
813	595
724	277.4
1304	456
1437	857.2
1131	814.6
680	450.6
880	260
1420	596
1381	904.4
1001	729
636	355
1040	297.6
1428	695.2
1460	940.8
1024	785.6
839	450
947	382.2
1491	664.6
1434	968.2
771	668.8
697	241.4
1324	447.8
1451	874.8
1175	840.6
722	493.8
863	278.4
1280	529.8
1403	829.2
1054	763.4
636	386.8
911	246
1397	605.4
1307	861
886	638.6
656	294
1228	384.8
1378	788
1166	793.2
603	440.8
541	78.2
1330	356.6
1209	781.6
800	545.4
570	208
1139	297.6
1305	705.4
1115	729
589	404.6
672	122.2
1035	317.2
1282	633.8
886	623.6
636	286
889	237.2
1241	529.8
984	638.2
508	293.6
708	88
1144	382.4
897	545.2
508	241.4
680	76.8
1101	348.4
918	527.8
507	253.6
507	7
1074	233.8
782	457.2
508	172.4
748	104
1050	368.8
932	502.8
508	262.4
649	64.4
1107	332.2
1026	574.6
519	323.2
508	14.6
804	126.4
885	336.4
508	234.2
542	21.6
985	219.2
711	375.4
508	129.8
622	53.6
913	238.4
617	294.6
507	73
862	149
884	370.8
702	311.2
507	124
748	103.4
839	284.4
508	206.6
507	7.6
916	170.6
645	307.6
508	90.2
596	43.2
829	189.2
603	238.6
507	64.6
830	136.2
940	374
508	267.2
508	8
898	164
604	280.4
508	65.6
937	179.6
940	438.2
537	278.8
508	25.4
976	195.2
957	468.4
508	277.4
508	8
953	186
627	322.6
507	79
957	187
1030	486.2
699	397.6
508	122.6
838	140
1076	433.2
873	494.8
574	253.4
684	118
1222	399.2
1218	720.4
636	485.2
558	104.8
1078	266
1210	630.8
937	600.8
508	265.4
801	125.2
1227	471.4
1030	648.2
841	454.4
508	207.8
995	202.8
1163	562.2
782	510.6
508	172.4
932	177.6
1148	518.4
865	534.8
508	222.2
887	159.6
1266	538.6
1071	688
941	519
565	290.6
1114	284.6
1222	657.2
1080	665.2
589	383.6
650	113.4
1203	371.2
1237	716.6
807	565
508	187.4
915	170.8
1254	550.6
1259	756
686	529.8
719	199.2
1118	378.6
1357	713.6
963	699.4
549	297.4
1100	269.4
1391	716.4
1225	824.6
753	536.2
670	219.8
1272	410.8
1429	834.8
1095	795.4
561	381.4
599	76.2
1175	329.4
1029	616.6
722	406.2
564	158.8
1192	315.2
1382	768
984	722.8
508	293.6
608	48
949	244.4
618	316.6
508	74
508	8
529	16.4
508	20.6
507	7.6
699	83.8
507	122.2
507	7
1007	207
625	354.2
508	78.2
1193	282
1276	726.2
962	650.4
512	282
1083	240.4
1386	704.2
1264	837.2
806	580.8
599	223.2
1154	321
1304	714
1065	708.4
552	359.8
517	38
1210	294.2
1165	692
671	467.4
508	105.8
1016	211.2
1264	615.2
1165	724.4
736	493.4
774	251.2
1442	541.2
1508	968.4
1372	953.6
970	711.2
1037	496.8
1203	603.4
1524	831.4
1133	867.6
657	442.6
1013	299.4
1416	674.2
1458	932.8
1053	796
508	335
710	88.8
1295	444
1026	687.4
565	341.6
508	42.2
1149	264.4
1173	658.6
734	497.4
508	143.6
1035	218.8
1264	626.6
1060	682.4
628	387.2
578	108
1169	314.4
1233	694.6
837	574.6
508	205.4
788	120
1019	380.4
1102	552.2
705	443.2
556	145.4
1233	326.8
1320	767.8
915	658
508	252.2
1013	210
1382	660.6
1380	881.2
1060	752
626	386.4
995	273.6
1488	692.2
1347	931.6
911	672.6
759	350.2
1335	489.4
1505	903
1260	907
861	600.4
982	409.4
1420	657.2
1413	917.2
881	700.2
553	249.8
1085	265.8
1248	650.2
1052	669.6
596	369.6
507	60.4
1182	277
1210	693.2
1060	650
507	338.8
781	116.6
1083	401.8
1290	665.8
725	564
543	152.2
1110	269.8
1298	685.2
974	668.4
508	287.6
858	148
1309	538.4
1295	803.4
652	537.8
709	174.8
892	282.2
1313	560.4
886	642.2
543	248.8
1078	257
1345	684.8
1232	799.8
709	522.8
627	176.2
1203	357.4
1293	739
1018	683
617	357.6
507	73
1265	310.2
1047	677.8
701	408.6
508	123.8
1013	210
1092	544.6
795	473.2
508	180.2
709	88.4
1234	419
1001	640.8
596	339
507	60.4
1246	302.6
1220	735.6
829	563.6
688	272.6
1165	378.8
1347	737.8
1108	751.4
690	440.8
779	225.6
1305	489.4
1500	883
1098	839.2
966	545.2
987	474.4
1429	663.8
1302	878.2
717	568
549	149.8
1044	247
1182	599.2
915	575.2
536	263.4
608	64.8
1353	406
1110	755.8
1023	575.2
618	361
1196	349.2
1383	770.8
1174	799.4
734	498
841	276.8
1510	608.6
1524	1015.6
1502	1015.2
1524	1010.8
1204	896
1319	750
1491	887.8
1524	1004.2
1524	1024
1524	1024
1524	1024
1288	929.6
1300	792.8
1500	880
1524	1009.6
1524	1024
1040	830.4
658	387.2
701	175.2
1426	491
1213	840.8
610	471.8
633	119.2
1215	365.8
1296	747.4
1022	686.4
514	318.8
687	83.2
1053	333.4
891	488.2
508	237.8
507	7.6
937	179
578	293.4
508	50
776	115.2
756	268
508	156.8
508	8
675	74.8
508	108.2
507	7.6
507	7
507	7
508	7.4
507	7.6
508	7.4
508	8
508	8
508	8
508	8
508	8
507	7.6
612	49
508	70.4
508	8
661	69.2
508	99.8
508	8
790	120.8
575	204
507	47.8
935	178.2
1001	461.4
651	361
508	93.8
893	162
900	395.8
508	243.2
507	7.6
1127	255
1085	610.2
647	409.8
617	135
1154	331.8
1301	712.8
1272	789.4
681	535.6
794	226.2
1245	474.4
1412	811.8
960	731.2
695	354
1256	419.4
1524	863.2
1383	967.6
908	693
952	425.6
1473	660.4
1524	993.4
1144	872
676	456.8
826	236
1244	493.2
1266	752.8
825	589.6
526	205.4
1120	263.6
1402	732.8
1256	843.6
736	548
743	238.8
1330	477.8
1456	880.4
1274	883.2
1034	678
1258	623.6
1524	864.4
1524	1024
1524	1024
1524	1024
760	718.4
508	159.2
530	16.8
508	21.2
508	8
507	7.6
507	7
508	7.4
508	8
508	8
507	7.6
508	7.4
507	7.6
597	43
709	141.8
577	156.2
867	193
1524	629.8
1524	1024
1524	1024
1524	1024
1516	1020.8
599	649.2
924	229
722	343.2
508	136.4
508	8
507	7.6
508	7.4
508	8
507	7.6
507	7
507	7
508	7.4
508	8
508	8
508	8
508	8
508	8
507	7.6
789	119.8
821	301.8
567	219.4
508	43.4
766	111.2
688	234.8
508	116
507	7.6
742	101
724	234.8
507	137.2
834	137.8
1152	461.2
950	571.2
508	273.2
661	69.2
1278	407.8
1345	804.8
702	587.8
860	265.2
1502	616.8
1450	981.2
1041	786.4
650	384.6
959	273.6
1403	636.6
1318	869
1176	761.2
614	451.2
1023	277.6
840	449.8
708	287.2
508	128
507	7.6
687	79
508	115.4
508	8
620	52.8
508	75.2
508	8
508	8
507	7.6
508	7.4
508	8
507	7.6
507	7
508	7.4
508	8
508	8
508	8
508	8
507	7.6
507	7
508	7.4
508	8
508	8
507	7.6
507	7
507	7
507	7
507	7
508	7.4
507	7.6
507	7
507	7
